LATITUDE,LONGITUDE,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,DAYNIGHT,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LEVEL_5,LEVEL_6,LAND_COVER_ID,LAND_COVER,prior,emp_conf_ev,LCS_80_20,FSI_SUGENO_55_45,FSI_CLASS_SUGENO
-3.5549,104.4606,2022/03/22,641,Aqua,MODIS,70,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Ilir,Rambang Kuang,Tambang Rambang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,66.08,High
-3.7116,103.1647,2022/03/22,641,Aqua,MODIS,69,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Lahat,Kikim Selatan,Pagardin,35,Sawit,65,61.78780638813221,64.35756127762644,68.69,High
-3.1154,103.7381,2022/03/22,641,Aqua,MODIS,53,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Sungai Keruh,Kartayu,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,57.63,Moderate
-3.1167,103.729,2022/03/22,641,Aqua,MODIS,65,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Sungai Keruh,Kartayu,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,62.87,High
-3.1836,102.0347,2022/03/22,641,Aqua,MODIS,35,6.03,D,Indonesia,Sumatera,Bengkulu,Bengkulu Utara,Pinang Raya,Bukit Harapan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,40.74,Moderate
-2.7763,103.9826,2022/03/22,641,Aqua,MODIS,74,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Lais,Epil,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,69.29,High
-2.7776,103.9736,2022/03/22,641,Aqua,MODIS,37,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Lais,Epil,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,39.39,Low
-2.8495,103.2182,2022/03/22,641,Aqua,MODIS,75,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas,Muara Lakitan,Lubuk Pandan,35,Sawit,65,61.78780638813221,64.35756127762644,73.52,High
-2.8404,103.2169,2022/03/22,641,Aqua,MODIS,74,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas,Muara Lakitan,Lubuk Pandan,35,Sawit,65,61.78780638813221,64.35756127762644,72.60,High
-2.9057,101.5452,2022/03/22,641,Aqua,MODIS,43,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Ipuh,Sibak,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,49.64,Moderate
-2.8781,101.5971,2022/03/22,641,Aqua,MODIS,72,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Malin Deman,Serami Baru,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,63.89,High
-2.6296,102.8236,2022/03/22,641,Aqua,MODIS,73,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas Utara,Rawas Ulu,Lubuk Kemang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,68.42,High
-2.6309,102.8141,2022/03/22,641,Aqua,MODIS,75,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas Utara,Rawas Ulu,Lesung Batu Muda,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,70.21,High
-2.8044,101.5364,2022/03/22,641,Aqua,MODIS,78,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Pondok Suguh,Tunggang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,73.30,High
-2.499,103.2809,2022/03/22,641,Aqua,MODIS,58,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas Utara,Rawas Ilir,Air Bening,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.42,Moderate
-2.7401,101.4879,2022/03/22,641,Aqua,MODIS,46,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Pondok Suguh,Lubuk Bento,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,60.21,High
-2.2983,103.4634,2022/03/22,641,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Tungkal Jaya,Sinar Harapan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,67.40,High
-2.2813,103.0052,2022/03/22,641,Aqua,MODIS,71,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Pauh,Taman Bandung,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,66.82,High
-2.2826,102.9959,2022/03/22,641,Aqua,MODIS,69,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Pauh,Taman Bandung,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,65.38,High
-2.2225,103.0946,2022/03/22,641,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Mandiangin,Kute Jaye,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.85,Moderate
-2.2601,102.8332,2022/03/22,641,Aqua,MODIS,74,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Pauh,Lubuk Napal,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,69.29,High
-2.2615,102.8237,2022/03/22,641,Aqua,MODIS,70,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Pauh,Pangidaran,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,66.08,High
-2.2854,102.525,2022/03/22,641,Aqua,MODIS,51,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Bathin VIII,Teluk Kecimbung,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,56.90,Moderate
-2.1626,103.0576,2022/03/22,641,Aqua,MODIS,68,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Mandiangin,Kute Jaye,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.71,High
-2.1464,102.7919,2022/03/22,641,Aqua,MODIS,66,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Pauh,Batu Kucing,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,63.46,High
-2.2579,102.01,2022/03/22,641,Aqua,MODIS,57,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Muara Siau,Lubuk Birah,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.54,High
-2.2593,101.9998,2022/03/22,641,Aqua,MODIS,88,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Muara Siau,Lubuk Birah,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-2.3787,101.1597,2022/03/22,641,Aqua,MODIS,85,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Silaut,Sungai Sirah,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-2.1119,102.902,2022/03/22,641,Aqua,MODIS,80,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Mandiangin,Gurun Tuo Simpang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-2.1806,101.9713,2022/03/22,641,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Renah Pembarap,Parit Ujung Tanjung,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,56.15,Moderate
-2.1711,101.97,2022/03/22,641,Aqua,MODIS,46,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Sungai Manau,Sungai Manau,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,48.96,Moderate
-2.2422,101.1166,2022/03/22,641,Aqua,MODIS,78,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Lunang,35,Sawit,65,61.78780638813221,64.35756127762644,76.61,High
-2.2166,101.0073,2022/03/22,641,Aqua,MODIS,100,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Kubu Tapan,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,72.00,High
-2.2183,100.9957,2022/03/22,641,Aqua,MODIS,95,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Kubu Tapan,76,Hutan Rawa Gambut,50,57.617547576301455,51.523509515260294,72.00,High
-2.132,100.9529,2022/03/22,641,Aqua,MODIS,71,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Basa Ampek Balai Tapan,Tapan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,66.82,High
-2.0687,100.974,2022/03/22,641,Aqua,MODIS,49,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Pancung Soal,Inderapura,24,Pemukiman,20,62.770399658500594,28.55407993170012,42.37,Moderate
-1.7629,102.7029,2022/03/22,641,Aqua,MODIS,53,6.03,D,Indonesia,Sumatera,Jambi,Batanghari,Maro Sebo Ulu,Batu Sawar,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,53.93,Moderate
-1.7824,102.3171,2022/03/22,641,Aqua,MODIS,62,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Tabir,Kampung Baruh,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,61.27,High
-1.6147,101.7282,2022/03/22,641,Aqua,MODIS,61,6.03,D,Indonesia,Sumatera,Jambi,Bungo,Limbur Lubuk Mengkuang,Pemunyian,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,68.32,High
-1.1713,101.6867,2022/03/22,641,Aqua,MODIS,100,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Koto Besar,Abai Siat,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-1.1727,101.6764,2022/03/22,641,Aqua,MODIS,85,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Koto Besar,Abai Siat,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-1.1874,101.5727,2022/03/22,641,Aqua,MODIS,70,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Koto Besar,Bonjol,35,Sawit,65,61.78780638813221,64.35756127762644,69.39,High
-1.1399,101.6019,2022/03/22,641,Aqua,MODIS,67,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Koto Besar,Bonjol,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.07,High
-1.0364,101.5495,2022/03/22,641,Aqua,MODIS,58,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Pulau Punjung,Tebing Tinggi,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.96,High
-0.931,101.5707,2022/03/22,641,Aqua,MODIS,44,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Sitiung,Siguntur,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,50.67,Moderate
-0.9469,101.2493,2022/03/22,641,Aqua,MODIS,52,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Sembilan Koto,Lubuak Karak,40,Sawah,30,56.84567712886196,35.36913542577239,47.24,Moderate
-0.8722,101.3423,2022/03/22,641,Aqua,MODIS,32,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Kamang Baru,Sungai Lansek,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,33.34,Low
-0.7836,101.0299,2022/03/22,641,Aqua,MODIS,57,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Lubuak Tarok,Lalan,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,55.29,Moderate
-0.806,100.735,2022/03/22,641,Aqua,MODIS,57,6.03,D,Indonesia,Sumatera,Sumatera Barat,Solok,Ix Koto Sungai Lasi,Sungai Jambur,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,55.29,Moderate
-0.6318,101.2994,2022/03/22,641,Aqua,MODIS,85,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Kamang Baru,Tanjung Kaliang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
2.0949,99.8313,2022/03/23,420,Terra,MODIS,66,6.03,D,Indonesia,Sumatera,Sumatera Utara,Labuhanbatu,Rantau Utara,Kartini,24,Pemukiman,20,62.770399658500594,28.55407993170012,50.29,Moderate
-3.0807,104.0606,2022/03/23,723,Aqua,MODIS,55,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Penukal Abab Lematang Ilir,Penukal Utara,Tempirai Utara,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,58.21,Moderate
-3.0872,104.0201,2022/03/23,723,Aqua,MODIS,86,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Penukal Abab Lematang Ilir,Penukal Utara,Tempirai Utara,24,Pemukiman,20,62.770399658500594,28.55407993170012,62.54,High
-3.0819,104.0557,2022/03/23,723,Aqua,MODIS,69,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Penukal Abab Lematang Ilir,Penukal Utara,Tempirai Timur,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,65.38,High
-3.0882,104.0151,2022/03/23,723,Aqua,MODIS,84,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Penukal Abab Lematang Ilir,Penukal Utara,Tempirai,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-2.2519,101.0058,2022/03/23,724,Aqua,MODIS,79,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Pondok Parian Lunang,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,82.01,Very High
2.162,100.8093,2022/03/24,325,Terra,MODIS,40,6.03,D,Indonesia,Sumatera,Riau,Rokan Hilir,Bangko,Bagan Timur,24,Pemukiman,20,62.770399658500594,28.55407993170012,33.29,Low
0.9348,104.0971,2022/03/24,325,Terra,MODIS,52,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Kota Batam,Galang,Rempang Cate,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,57.29,Moderate
0.9335,104.106,2022/03/24,325,Terra,MODIS,65,6.03,D,Indonesia,Sumatera,Kepulauan Riau,Kota Batam,Galang,Rempang Cate,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,62.87,High
1.0719,102.91,2022/03/24,325,Terra,MODIS,29,6.03,D,Indonesia,Sumatera,Riau,Kepulauan Meranti,Rangsang Pesisir,Telesung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,42.00,Moderate
1.0706,102.9193,2022/03/24,325,Terra,MODIS,48,6.03,D,Indonesia,Sumatera,Riau,Kepulauan Meranti,Rangsang Pesisir,Tanjung Kedabu,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,62.14,High
-1.9177,103.8911,2022/03/24,326,Terra,MODIS,64,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Bayung Lencir,Mangsang,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,69.86,High
-2.2856,105.8558,2022/03/24,326,Terra,MODIS,84,6.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka,Mendo Barat,Penagan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,75.71,High
-2.0891,103.9913,2022/03/24,326,Terra,MODIS,57,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Banyuasin,Bayung Lencir,Pulai Gading,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,66.54,High
-2.2363,100.9863,2022/03/24,326,Terra,MODIS,58,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Simpang Gunung Tapan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,66.96,High
-2.2475,100.9954,2022/03/24,326,Terra,MODIS,78,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Pondok Parian Lunang,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,80.84,Very High
-3.4869,105.5547,2022/03/24,326,Terra,MODIS,76,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Ogan Komering Ilir,Cengal,Kebun Cabe,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,71.18,High
-3.5658,103.6374,2022/03/24,326,Terra,MODIS,17,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Lahat,Merapi Timur,Gedung Agung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,42.00,Moderate
-3.5671,103.6463,2022/03/24,326,Terra,MODIS,35,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Lahat,Merapi Timur,Gedung Agung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,48.29,Moderate
-3.7854,103.6886,2022/03/24,326,Terra,MODIS,30,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Lahat,Merapi Barat,Negeri Agung,30,Lubang Tambang,15,97.23843134439032,31.447686268878066,22.42,Low
-3.7425,102.4555,2022/03/24,326,Terra,MODIS,69,6.03,D,Indonesia,Sumatera,Bengkulu,Bengkulu Tengah,Karang Tinggi,Durian Demang,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,65.38,High
-2.7139,101.5103,2022/03/24,628,Aqua,MODIS,69,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Pondok Suguh,Lubuk Bento,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,72.92,High
-2.4425,102.5928,2022/03/24,628,Aqua,MODIS,64,6.03,D,Indonesia,Sumatera,Jambi,Sarolangun,Limun,Temenggung,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,62.31,High
-4.1659,102.633,2022/03/24,628,Aqua,MODIS,71,6.03,D,Indonesia,Sumatera,Bengkulu,Seluma,Ilir Talo,Tanah Abang,35,Sawit,65,61.78780638813221,64.35756127762644,70.13,High
-3.8148,103.7527,2022/03/24,628,Aqua,MODIS,58,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Muara Enim,Lawang Kidul,Darmo,30,Lubang Tambang,15,97.23843134439032,31.447686268878066,47.38,Moderate
-2.8913,103.1469,2022/03/24,628,Aqua,MODIS,67,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas,Muara Kelingi,Petrans Jaya,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.07,High
-2.6923,102.9348,2022/03/24,628,Aqua,MODIS,49,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas Utara,Rupit,Pantai,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,55.53,Moderate
-2.6899,102.9423,2022/03/24,628,Aqua,MODIS,47,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas Utara,Karang Dapo,Kerta Sari,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,53.63,Moderate
-2.5027,103.2215,2022/03/24,628,Aqua,MODIS,59,6.03,D,Indonesia,Sumatera,Sumatera Selatan,Musi Rawas Utara,Rawas Ilir,Mekarsari,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,59.85,Moderate
-2.746,101.4829,2022/03/24,628,Aqua,MODIS,79,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Pondok Suguh,Lubuk Bento,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,82.01,Very High
-2.7182,101.4986,2022/03/24,628,Aqua,MODIS,87,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Pondok Suguh,Lubuk Bento,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-2.7167,101.491,2022/03/24,628,Aqua,MODIS,81,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Pondok Suguh,Lubuk Bento,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-2.2637,101.0072,2022/03/24,629,Aqua,MODIS,69,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Sindang Lunang,35,Sawit,65,61.78780638813221,64.35756127762644,68.69,High
-2.3957,102.1066,2022/03/24,629,Aqua,MODIS,70,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Lembah Masurai,Muara Lengayo,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,62.38,High
-2.5073,101.3151,2022/03/24,629,Aqua,MODIS,70,6.03,D,Indonesia,Sumatera,Bengkulu,Muko Muko,Selagan Raya,Sungai Ipuh,35,Sawit,65,61.78780638813221,64.35756127762644,69.39,High
-2.3839,102.1044,2022/03/24,629,Aqua,MODIS,80,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Lembah Masurai,Rantau Jering,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,72.00,High
-1.822,105.635,2022/03/24,629,Aqua,MODIS,68,6.03,D,Indonesia,Sumatera,Kepulauan Bangka Belitung,Bangka Barat,Kelapa,Air Bulin,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,64.71,High
-2.3148,102.1199,2022/03/24,629,Aqua,MODIS,46,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Muara Siau,Rantau Panjang,35,Sawit,65,61.78780638813221,64.35756127762644,55.98,Moderate
-2.3093,101.9872,2022/03/24,629,Aqua,MODIS,78,6.03,D,Indonesia,Sumatera,Jambi,Merangin,Muara Siau,Sepantai Renah,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,80.84,Very High
-2.301,101.6574,2022/03/24,629,Aqua,MODIS,71,6.03,D,Indonesia,Sumatera,Jambi,Kerinci,Gunung Raya,Masgo,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,63.12,High
-2.2507,101.0054,2022/03/24,629,Aqua,MODIS,49,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Pondok Parian Lunang,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,63.08,High
-2.2535,100.9856,2022/03/24,629,Aqua,MODIS,87,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Sindang Lunang,35,Sawit,65,61.78780638813221,64.35756127762644,79.02,High
-2.252,100.9987,2022/03/24,629,Aqua,MODIS,72,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Pondok Parian Lunang,35,Sawit,65,61.78780638813221,64.35756127762644,70.91,High
-2.2549,100.9789,2022/03/24,629,Aqua,MODIS,43,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Lunang,Sindang Lunang,35,Sawit,65,61.78780638813221,64.35756127762644,52.95,Moderate
-2.2104,101.013,2022/03/24,629,Aqua,MODIS,31,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Kubu Tapan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,43.31,Moderate
-2.2132,100.9933,2022/03/24,629,Aqua,MODIS,83,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Kubu Tapan,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,83.25,Very High
-2.167,100.9463,2022/03/24,629,Aqua,MODIS,30,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Kubu Tapan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,34.46,Low
-2.1564,100.9398,2022/03/24,629,Aqua,MODIS,72,6.03,D,Indonesia,Sumatera,Sumatera Barat,Pesisir Selatan,Ranah Ampek Hulu Tapan,Kubu Tapan,21,Pertanian Lainnya,55,79.70139075986529,59.94027815197306,67.60,High
-1.525,101.4127,2022/03/24,629,Aqua,MODIS,48,6.03,D,Indonesia,Sumatera,Sumatera Barat,Solok Selatan,Sangir Jujuan,Lubuk Malako,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,62.14,High
-1.1619,101.4126,2022/03/24,629,Aqua,MODIS,76,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Pulau Punjung,Tebing Tinggi,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,78.72,High
-1.1593,101.4072,2022/03/24,629,Aqua,MODIS,72,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Pulau Punjung,Tebing Tinggi,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,63.89,High
-0.9006,101.6714,2022/03/24,629,Aqua,MODIS,67,6.03,D,Indonesia,Sumatera,Sumatera Barat,Dharmasraya,Timpeh,Panyubarangan,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,60.36,High
-0.8738,101.0383,2022/03/24,629,Aqua,MODIS,66,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Lubuak Tarok,Buluah Kasok,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,59.75,Moderate
-0.8766,101.0185,2022/03/24,629,Aqua,MODIS,71,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Lubuak Tarok,Lubuak Tarok,3,Formasi Hutan,50,55.192681160960845,51.03853623219217,63.12,High
-0.8734,101.0327,2022/03/24,629,Aqua,MODIS,74,6.03,D,Indonesia,Sumatera,Sumatera Barat,Sijunjung,Lubuak Tarok,Lubuak Tarok,13,Tumbuhan Non-Hutan Lainnya,75,94.58138150973998,78.916276301948,76.83,High
0.3197,102.6507,2022/03/24,629,Aqua,MODIS,47,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Teluk Meranti,Teluk Meranti,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,61.18,High
0.6477,102.9301,2022/03/24,629,Aqua,MODIS,57,6.03,D,Indonesia,Sumatera,Riau,Pelalawan,Kuala Kampar,Serapung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,66.54,High
1.0048,102.7099,2022/03/24,629,Aqua,MODIS,43,6.03,D,Indonesia,Sumatera,Riau,Kepulauan Meranti,Tebing Tinggi,Selatpanjang Timur,24,Pemukiman,20,62.770399658500594,28.55407993170012,36.48,Low
1.0723,102.9158,2022/03/24,629,Aqua,MODIS,53,6.03,D,Indonesia,Sumatera,Riau,Kepulauan Meranti,Rangsang Pesisir,Telesung,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,65.18,High
2.9619,99.0569,2022/03/24,630,Aqua,MODIS,53,6.03,D,Indonesia,Sumatera,Sumatera Utara,Kota Pematangsiantar,Siantar Barat,Banjar,24,Pemukiman,20,62.770399658500594,28.55407993170012,44.47,Moderate
2.9811,99.6262,2022/03/25,407,Terra,MODIS,51,6.03,D,Indonesia,Sumatera,Sumatera Utara,Asahan,Kota Kisaran Barat,Kisaran Kota,24,Pemukiman,20,62.770399658500594,28.55407993170012,43.74,Moderate
2.0047,101.1788,2022/03/25,408,Terra,MODIS,25,6.03,D,Indonesia,Sumatera,Riau,Kota Dumai,Sungai Sembilan,Batu Teritip,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,42.00,Moderate
2.0972,99.8325,2022/03/25,408,Terra,MODIS,50,6.03,D,Indonesia,Sumatera,Sumatera Utara,Labuhanbatu,Rantau Utara,Kartini,24,Pemukiman,20,62.770399658500594,28.55407993170012,43.29,Moderate
1.3752,101.6351,2022/03/25,408,Terra,MODIS,46,6.03,D,Indonesia,Sumatera,Riau,Bengkalis,Bandar Laksamana,Tenggayun,9,Kebun Kayu,65,93.59817671883116,70.71963534376623,60.21,High
